customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age
2489,Emma,Mates,Female,42,12-06-1976,Speech Pathologist,Retail,Mass Customer,N,No,15,47
2490,Clint,Krause,Male,28,01-10-1987,Missing,Health,Mass Customer,N,Yes,5,36
2491,Tabbie,Turone,Male,74,08-05-1977,Clinical Specialist,Health,Mass Customer,N,No,14,47
2492,Gayelord,Lipman,Male,35,01-02-1974,Design Engineer,Manufacturing,High Net Worth,N,No,9,50
2493,Rey,Collum,Male,56,19-08-1981,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,17,42
2494,Donella,Emm,Female,98,08-08-1974,Senior Sales Associate,Manufacturing,High Net Worth,N,No,16,49
2495,Gwenore,Suero,Female,89,12-11-1953,Assistant Professor,IT,Affluent Customer,N,No,17,70
2496,Lew,Wittleton,Male,29,26-08-1980,Web Developer II,Manufacturing,Mass Customer,N,Yes,21,43
2497,Gustav,Aaronsohn,Male,33,05-04-1969,Administrative Assistant IV,Property,Affluent Customer,N,No,12,55
2498,Rosana,Emmatt,Female,70,02-02-1978,Software Test Engineer III,Retail,High Net Worth,N,No,8,46
2499,Doll,Tschirschky,Female,77,30-08-1973,Account Representative I,Retail,Mass Customer,N,No,14,50
2500,Micky,Livings,Female,35,18-12-1957,Senior Developer,Property,High Net Worth,N,Yes,17,66
2501,Ora,Meaddowcroft,Female,80,12-07-1971,Actuary,Financial Services,Mass Customer,N,Yes,10,52
2502,Concordia,Mussington,Female,6,23-08-1964,Structural Engineer,Manufacturing,Mass Customer,N,Yes,11,59
2503,Devlin,Laneham,Male,80,16-07-1967,Budget/Accounting Analyst I,Health,Affluent Customer,N,Yes,10,56
2504,Aloysius,Huffer,Male,52,29-04-2000,Missing,Property,Mass Customer,N,No,2,24
2505,Myrah,McCarry,Female,45,25-08-1980,VP Marketing,Financial Services,High Net Worth,N,No,3,43
2506,Arlana,Ferrick,Female,97,20-01-1955,Missing,Health,Affluent Customer,N,No,9,69
2507,Alysa,Galilee,Female,77,25-06-1986,Biostatistician III,Health,Affluent Customer,N,Yes,8,37
2508,Virgil,Borkett,Male,98,04-11-1996,Information Systems Manager,Missing,Mass Customer,N,No,3,27
2509,Danya,Beadles,Male,99,07-07-1971,Help Desk Technician,Financial Services,Mass Customer,N,No,7,52
2510,Nealson,Lowdham,Male,43,10-04-1973,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,7,51
2511,Jedidiah,Daulby,Male,20,12-07-1991,Technical Writer,Financial Services,Mass Customer,N,Yes,4,32
2512,Franzen,Halliday,Male,3,22-05-1968,Web Developer I,Missing,High Net Worth,N,Yes,19,56
2513,Rustie,Ligoe,Male,55,31-07-1978,Structural Analysis Engineer,Property,Mass Customer,N,No,12,45
2514,Vincenty,Sayer,Male,25,11-08-1975,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,17,48
2515,Manya,None,Female,24,07-03-1995,Missing,Retail,Affluent Customer,N,Yes,3,29
2516,Zoe,Kiddye,Female,42,27-05-1967,Registered Nurse,Health,Mass Customer,N,No,19,56
2517,Rozanna,Kegan,Female,1,19-10-1978,Research Nurse,Health,Mass Customer,N,Yes,9,45
2518,Krystalle,Ives,Female,53,22-08-1954,Recruiting Manager,Missing,Mass Customer,N,Yes,19,69
2519,Ryon,Dalliston,Male,76,17-10-1979,Senior Developer,Manufacturing,Mass Customer,N,Yes,5,44
2520,Gabie,Skett,Male,71,27-05-1974,Accountant III,Retail,Affluent Customer,N,Yes,10,49
2521,Kellia,Martugin,Female,35,29-08-1999,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,3,24
2522,Benton,MacGragh,Male,42,03-02-1977,Missing,Missing,High Net Worth,N,No,14,47
2523,Lauree,Shewery,Female,28,29-10-1961,VP Marketing,Financial Services,Mass Customer,N,Yes,9,62
2524,Rustie,Kingsland,Male,84,29-05-1969,Help Desk Technician,Retail,Mass Customer,N,Yes,8,54
2525,Hans,Ison,Male,25,03-10-1992,Cost Accountant,Financial Services,Mass Customer,N,No,8,31
2526,Izaak,Dopson,Male,89,01-02-1969,Software Test Engineer II,Manufacturing,Mass Customer,N,No,8,55
2527,Arly,Petersen,Female,60,19-07-1980,Technical Writer,Missing,Affluent Customer,N,Yes,16,43
2528,Cassie,Toffaloni,Male,81,23-09-1978,Senior Editor,Financial Services,Affluent Customer,N,No,15,45
2529,Ben,Laidler,Male,81,11-05-1954,Quality Engineer,Manufacturing,High Net Worth,N,Yes,10,70
2530,Engracia,Foulcher,Female,63,03-08-1960,Business Systems Development Analyst,Property,Mass Customer,N,Yes,18,63
2531,Brendan,Verbeke,Male,48,20-08-1981,Teacher,Property,High Net Worth,N,Yes,8,42
2532,Milli,Hubbert,Female,27,01-05-1969,Missing,Manufacturing,Mass Customer,N,No,11,55
2533,Harper,Ioannidis,Male,11,26-07-1993,Speech Pathologist,Health,Affluent Customer,N,Yes,5,30
2534,Estelle,Lithgow,Female,70,21-06-1965,Research Associate,Manufacturing,Affluent Customer,N,Yes,12,58
2535,Butch,Broadnicke,Male,53,20-08-1981,Accountant III,Financial Services,Affluent Customer,N,No,13,42
2536,Aigneis,Brignall,Female,71,10-06-1964,Associate Professor,Health,Mass Customer,N,Yes,16,59
2537,Peggi,Tolan,Female,8,06-09-1989,Senior Quality Engineer,Missing,Affluent Customer,N,Yes,12,34
2538,Jacinta,Petrillo,Female,13,22-01-1959,Missing,Missing,High Net Worth,N,Yes,20,65
2539,Tracie,Ashdown,Male,68,22-04-1967,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,12,57
2541,Cleveland,Islep,Male,17,14-03-2000,Software Engineer II,Financial Services,High Net Worth,N,Yes,2,24
2542,Amanda,Leverington,Female,43,11-03-1966,Accounting Assistant I,Property,Affluent Customer,N,Yes,12,58
2543,Horacio,Kitchin,Male,41,03-06-1999,Web Developer III,Missing,Affluent Customer,N,No,2,24
2544,Ellery,Bowra,Male,73,31-01-1988,VP Marketing,Manufacturing,Mass Customer,N,Yes,16,36
2545,Grayce,Aumerle,Female,33,11-04-1978,Tax Accountant,Manufacturing,Mass Customer,N,Yes,16,46
2546,Marinna,Hancke,Female,45,10-04-1980,Assistant Professor,Manufacturing,High Net Worth,N,No,11,44
2547,Aili,Scruby,Female,91,08-07-1985,Social Worker,Health,Mass Customer,N,Yes,14,38
2548,Kristien,Robberts,Female,11,30-07-1971,Chief Design Engineer,Missing,Mass Customer,N,No,13,52
2549,Mike,Geggus,Male,12,07-08-1998,Pharmacist,Health,Mass Customer,N,Yes,4,25
2550,Dionysus,Elmhurst,Male,34,12-08-1997,Pharmacist,Health,Mass Customer,N,Yes,4,26
2551,Gabrila,Gobbett,Female,0,10-10-1987,VP Quality Control,Missing,Mass Customer,N,No,5,36
2552,Allard,Skipton,Male,1,02-11-1973,Missing,Manufacturing,Affluent Customer,N,Yes,17,50
2553,Buddy,Morfell,Male,42,09-10-1981,Missing,Missing,High Net Worth,N,Yes,13,42
2554,Fan,Gaythwaite,Female,76,21-08-1982,Software Engineer III,Missing,High Net Worth,N,No,12,41
2555,Brad,Tenman,Male,43,19-09-1976,Health Coach IV,Health,Affluent Customer,N,No,11,47
2556,Chucho,Francey,Male,39,11-08-1988,Missing,Health,Mass Customer,N,Yes,15,35
2557,Lian,Zarfai,Female,37,19-08-1978,Missing,Missing,Mass Customer,N,No,19,45
2558,Imojean,Bosquet,Female,84,19-10-1974,Missing,Health,High Net Worth,N,Yes,20,49
2559,Fulvia,Bernini,Female,7,21-06-1969,Assistant Media Planner,Entertainment,High Net Worth,N,No,8,54
2560,Sherm,Tythe,Male,7,01-10-1980,Developer IV,Missing,Mass Customer,N,No,21,43
2561,Elga,McWard,Female,44,06-09-1963,Missing,Manufacturing,High Net Worth,N,Yes,15,60
2562,Boonie,Withams,Male,98,26-09-1980,Internal Auditor,Retail,Mass Customer,N,No,13,43
2563,Perla,Sabatier,Female,49,08-03-1990,Administrative Assistant IV,Missing,Mass Customer,N,Yes,20,34
2564,Bell,Carley,Female,18,29-04-1976,Engineer III,Health,Mass Customer,N,No,15,48
2565,Joannes,Harbron,Female,62,17-08-1969,Junior Executive,Health,Affluent Customer,N,Yes,9,54
2566,Nani,Brilleman,Female,48,29-10-1996,Accountant II,Entertainment,Affluent Customer,N,Yes,6,27
2567,Tobe,Spirit,Male,97,13-01-1975,Systems Administrator IV,Financial Services,Mass Customer,N,No,22,49
2568,Anna-diana,Slyne,Female,42,16-02-1983,Staff Scientist,Manufacturing,Mass Customer,N,No,18,41
2569,Sig,Sellan,Male,62,03-05-1985,VP Quality Control,Retail,Mass Customer,N,No,16,39
2570,Hirsch,Peele,Male,13,10-09-1977,Professor,Financial Services,Mass Customer,N,Yes,18,46
2571,Chariot,Keefe,Male,97,17-11-1986,Internal Auditor,Health,Affluent Customer,N,Yes,7,37
2572,Sheila,McInulty,Female,30,30-12-1980,Engineer III,Financial Services,Mass Customer,N,No,13,43
2573,Tera,Van Weedenburg,Female,72,23-09-1954,Software Engineer I,Missing,Mass Customer,N,No,10,69
2574,Humfrey,Boyse,Male,73,21-12-1979,Missing,Manufacturing,Mass Customer,N,No,4,44
2575,Hagan,Abrahmer,Male,87,07-06-1974,Business Systems Development Analyst,Financial Services,High Net Worth,N,Yes,16,49
2576,Lotty,Szubert,Female,15,30-05-1959,Associate Professor,Manufacturing,Mass Customer,N,No,13,64
2577,Thor,Rickardsson,Male,78,19-03-1976,Operator,Missing,Mass Customer,N,Yes,10,48
2578,Felice,McVane,Male,49,27-02-1991,Tax Accountant,Retail,High Net Worth,N,No,3,33
2579,Celka,Demsey,Female,35,31-12-1970,Desktop Support Technician,Manufacturing,Mass Customer,N,No,16,53
2580,Kalinda,None,Female,27,04-07-1988,Teacher,Financial Services,Mass Customer,N,Yes,13,35
2581,Gwenette,Appleton,Female,49,10-06-1974,Missing,Manufacturing,Affluent Customer,N,Yes,11,49
2582,Harv,Pavey,Male,98,10-08-1977,Director of Sales,Health,Mass Customer,N,No,7,46
2583,Appolonia,Oxe,Female,34,12-09-1963,Human Resources Assistant I,Property,Mass Customer,N,No,15,60
2584,Sharia,None,Female,86,07-07-1980,Technical Writer,Financial Services,High Net Worth,N,No,12,43
2585,Sly,Passo,Male,15,22-06-1994,Geologist III,Missing,Affluent Customer,N,No,7,29
2586,Heywood,Sollett,Male,10,12-09-1979,Tax Accountant,Financial Services,Mass Customer,N,Yes,13,44
2587,Maren,Dachs,Female,76,30-03-1979,Data Coordiator,Missing,Affluent Customer,N,No,4,45
2588,Kimball,Martinho,Male,37,02-01-2001,Professor,Missing,High Net Worth,N,No,2,23
2589,Alvera,Kiddle,Female,42,02-08-1965,Missing,Missing,High Net Worth,N,No,8,58
2590,Roslyn,Tewkesbury.,Female,48,22-09-1964,General Manager,Financial Services,Affluent Customer,N,Yes,11,59
2591,Estevan,Rylett,Male,50,04-02-1974,Missing,Retail,High Net Worth,N,No,13,50
2592,Archibaldo,Argrave,Male,84,19-06-1995,Help Desk Operator,Financial Services,Mass Customer,N,Yes,1,28
2593,Sharona,Yorkston,Female,69,26-07-1973,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,19,50
2594,Sigismond,Stockow,Male,90,23-06-1997,Internal Auditor,Manufacturing,Mass Customer,N,No,2,26
2595,Land,Bangley,Male,56,17-08-1977,Nurse Practicioner,Missing,Affluent Customer,N,Yes,8,46
2596,Lexis,Deason,Female,51,20-08-1976,Assistant Professor,Missing,Affluent Customer,N,Yes,13,47
2597,Carita,Kemwall,Female,58,25-10-1980,Civil Engineer,Manufacturing,High Net Worth,N,Yes,11,43
2598,Lindsay,Maydway,Male,23,26-03-1980,Senior Developer,Manufacturing,Affluent Customer,N,No,9,44
2599,Pauly,Eilles,Female,9,03-05-1954,VP Marketing,Manufacturing,Mass Customer,N,No,5,70
2600,Darnell,Wistance,Male,55,03-03-2001,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,1,23
2601,Morgana,Wardel,Female,48,18-01-1975,Software Engineer III,Financial Services,Affluent Customer,N,No,13,49
2602,Jessamine,Butcher,Female,46,22-03-1977,Structural Analysis Engineer,Health,Mass Customer,N,No,3,47
2603,Mercy,Jost,Female,44,04-02-1962,Nurse,Financial Services,High Net Worth,N,No,11,62
2604,Lewiss,Jaeggi,Male,91,08-05-1975,Account Executive,Retail,Mass Customer,N,Yes,7,49
2605,Had,Gilling,Male,50,03-02-1965,Marketing Manager,Health,High Net Worth,N,Yes,18,59
2606,Addi,Seager,Female,56,19-08-1978,Electrical Engineer,Manufacturing,High Net Worth,N,No,12,45
2607,Laurent,Ainslee,Male,90,08-05-1992,Registered Nurse,Health,Affluent Customer,N,Yes,7,32
2608,Fenelia,Dockrell,Female,44,05-11-1975,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6,48
2609,Genvieve,Kobes,Female,17,18-12-1964,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14,59
2610,Arliene,Bartolijn,Female,41,30-04-1954,Account Coordinator,IT,Mass Customer,N,No,10,70
2611,Aeriel,Lejeune,Female,36,18-02-1991,Tax Accountant,Financial Services,Affluent Customer,N,No,9,33
2612,Bran,Sauven,Male,33,30-04-1969,Statistician I,Retail,Affluent Customer,N,No,18,55
2613,Trenton,Casaccio,Male,78,13-06-1966,Missing,Health,Mass Customer,N,Yes,16,57
2614,Anatollo,Stendell,Male,65,16-10-1957,Missing,Retail,High Net Worth,N,No,18,66
2615,Cordelia,None,Female,23,13-08-1998,Nurse,Financial Services,Mass Customer,N,Yes,1,25
2616,Andee,Ormrod,Female,28,11-06-1970,Nurse,Missing,High Net Worth,N,Yes,13,53
2617,Vanda,Donnellan,Female,79,20-10-1959,Missing,Health,High Net Worth,N,No,18,64
2618,Jay,Prue,Male,85,14-12-1977,Administrative Assistant IV,Missing,Mass Customer,N,No,4,46
2619,Lavinia,Niess,Female,62,05-07-1978,Web Designer I,Financial Services,High Net Worth,N,Yes,14,45
2620,Henderson,Koubek,Male,26,30-04-1999,Civil Engineer,Manufacturing,Mass Customer,N,No,1,25
2621,Moreen,Zoren,Female,24,21-02-1974,Assistant Media Planner,Entertainment,High Net Worth,N,No,15,50
2622,Natty,Sisneros,Male,13,10-12-1979,Staff Accountant I,Financial Services,Mass Customer,N,No,16,44
2623,Zackariah,Catteroll,Male,42,28-07-1982,Media Manager III,Property,Mass Customer,N,Yes,15,41
2624,Winfield,Lampitt,Male,37,08-07-1964,Community Outreach Specialist,Retail,Mass Customer,N,Yes,11,59
2625,Kristal,McRobbie,Female,45,16-03-1972,Research Assistant I,Manufacturing,Affluent Customer,N,Yes,8,52
2626,Gerome,Lawrenz,Male,42,24-10-1998,Account Coordinator,Property,Affluent Customer,N,Yes,4,25
2627,Hildegaard,Gennrich,Female,7,29-10-1971,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes,12,52
2628,Giselbert,Gudyer,Male,29,21-05-2001,Assistant Media Planner,Entertainment,Affluent Customer,N,No,1,23
2629,Nomi,Bushell,Female,60,13-08-1976,Engineer IV,Entertainment,High Net Worth,N,No,19,47
2630,Jonathon,None,Male,76,17-12-1978,Senior Sales Associate,Retail,Mass Customer,N,No,10,45
2631,Antonio,Brewis,Male,4,11-05-1995,Software Engineer I,Financial Services,Mass Customer,N,Yes,2,29
2632,Krishna,Frood,Male,18,29-09-1965,Missing,Argiculture,Mass Customer,N,No,16,58
2633,Shayla,Colnett,Female,47,18-01-1969,Missing,Property,Mass Customer,N,Yes,12,55
2634,Silvester,Scowcroft,Male,85,14-07-1980,Quality Engineer,Financial Services,High Net Worth,N,No,15,43
2635,Arty,Mac Geaney,Male,45,03-01-1959,Nurse,Retail,Mass Customer,N,No,14,65
2636,Carly,Struys,Female,35,05-01-1974,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,14,50
2637,Marcile,Christley,Female,28,30-07-1972,Help Desk Operator,Retail,Mass Customer,N,Yes,11,51
2638,Moritz,Brognot,Male,1,10-02-1977,Budget/Accounting Analyst III,IT,Mass Customer,N,Yes,15,47
2639,Mufi,O'Kielt,Female,70,03-07-1986,Geologist IV,Entertainment,Mass Customer,N,Yes,10,37
2640,Curran,McMeekan,Male,75,24-08-1978,Computer Systems Analyst IV,Missing,Affluent Customer,N,No,12,45
2641,Vina,Tackell,Female,71,22-03-1977,Software Test Engineer I,Missing,Mass Customer,N,Yes,12,47
2643,Dulsea,Maffi,Female,53,11-10-1989,Nurse,Missing,Affluent Customer,N,No,18,34
2644,Brooke,Alastair,Male,72,03-09-1977,VP Sales,IT,Mass Customer,N,No,12,46
2645,Ado,Yaldren,Male,20,26-06-2000,Technical Writer,IT,High Net Worth,N,Yes,1,23
2646,Jesselyn,Di Biaggi,Female,14,11-10-1972,Sales Representative,Retail,Mass Customer,N,Yes,17,51
2648,Saunder,Newens,Male,60,09-05-1998,Account Representative I,Missing,Affluent Customer,N,No,1,26
2649,Merwyn,MacPhail,Male,7,16-01-1986,Dental Hygienist,Health,Affluent Customer,N,Yes,20,38
2650,Candice,Patriskson,Female,33,20-08-1995,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,10,28
2651,Silvan,Ellison,Male,10,20-10-1978,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,10,45
2652,Kelbee,Bernat,Male,96,15-12-1957,Biostatistician II,Missing,Affluent Customer,N,Yes,15,66
2653,Aylmer,Glenwright,Male,80,05-01-1995,Food Chemist,Health,Affluent Customer,N,No,1,29
2654,Dawn,Yakovitch,Female,83,28-11-1977,Tax Accountant,Telecommunications,Mass Customer,N,No,13,46
2655,York,Strongman,Male,56,11-06-1966,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,15,57
2656,Halli,Littledike,Female,80,02-05-1959,Statistician III,Missing,Mass Customer,N,Yes,10,65
2657,Coop,Stancer,Male,20,16-12-1991,Recruiter,Missing,Mass Customer,N,No,5,32
2658,Inger,Barnham,Female,82,11-02-1964,Missing,Manufacturing,Mass Customer,N,Yes,6,60
2659,Konstance,Elgey,Female,81,14-06-1974,Professor,Argiculture,High Net Worth,N,Yes,11,49
2660,Hunt,Scollard,Male,44,15-11-1963,Missing,Retail,High Net Worth,N,Yes,19,60
2661,Dorrie,Meaden,Female,59,26-12-1976,VP Marketing,Financial Services,High Net Worth,N,Yes,12,47
2662,Louisette,Cullimore,Female,53,21-12-1977,Accountant IV,Property,Mass Customer,N,Yes,16,46
2663,Royce,Pietrowicz,Male,69,01-08-1956,Environmental Tech,Health,Mass Customer,N,Yes,19,67
2664,Raynor,Olech,Male,83,16-01-1966,Engineer II,Missing,Mass Customer,N,No,15,58
2665,Seth,Murdie,Male,43,28-03-1965,Project Manager,Telecommunications,Mass Customer,N,Yes,17,59
2666,Lyle,Eager,Male,2,16-02-1971,Occupational Therapist,Health,Mass Customer,N,No,9,53
2667,Randene,Brown,Female,65,17-07-1958,Product Engineer,Manufacturing,Affluent Customer,N,Yes,6,65
2668,Allan,Govan,Male,27,26-07-1978,Senior Quality Engineer,Health,Mass Customer,N,No,18,45
2669,Carrol,Jordin,Male,95,18-02-1995,Business Systems Development Analyst,Property,Affluent Customer,N,No,1,29
2670,Cam,MacFadyen,Male,53,13-05-1977,VP Accounting,Financial Services,High Net Worth,N,Yes,18,47
2671,Bridget,Bussons,Female,11,09-11-1990,Analyst Programmer,Missing,Mass Customer,N,No,11,33
2672,Talbert,Folliss,Male,21,16-01-1986,Clinical Specialist,Health,Affluent Customer,N,No,4,38
2673,Esma,McOwen,Female,27,20-04-1985,Software Consultant,Missing,Mass Customer,N,Yes,14,39
2674,Lynsey,Broady,Female,59,12-02-1993,Food Chemist,Health,High Net Worth,N,No,5,31
2675,Dayle,Girardetti,Female,24,25-02-1973,Media Manager IV,Retail,Mass Customer,N,No,7,51
2676,Stinky,Marlen,Male,33,21-01-1957,Product Engineer,Retail,Mass Customer,N,Yes,12,67
2677,Zollie,Exell,Male,34,08-10-1954,Missing,Financial Services,Mass Customer,N,No,10,69
2678,Amble,Tandy,Male,33,30-12-1976,Sales Associate,Health,Mass Customer,N,No,11,47
2679,Padriac,Apple,Male,5,06-06-1990,Director of Sales,Financial Services,High Net Worth,N,No,10,33
2680,Noella,Firk,Female,0,11-05-1959,Financial Analyst,Financial Services,Mass Customer,N,Yes,14,65
2681,Liza,LeEstut,Female,78,15-09-1974,Programmer Analyst III,Manufacturing,Affluent Customer,N,Yes,18,49
2682,Annamarie,Bouzan,Female,54,01-11-1987,Accountant III,Manufacturing,High Net Worth,N,Yes,20,36
2683,Myrta,Rentilll,Female,81,14-04-1965,Biostatistician II,Missing,Affluent Customer,N,Yes,6,59
2684,Erastus,Payley,Male,96,14-03-1964,Health Coach IV,Health,Mass Customer,N,Yes,12,60
2685,Demetria,Shoobridge,Female,42,06-08-1978,Missing,Missing,Mass Customer,N,No,9,45
2686,Cully,Takos,Male,63,21-05-1996,Automation Specialist II,Financial Services,Affluent Customer,N,No,4,28
2687,Fabe,Smallbone,Male,67,28-01-1962,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,20,62
2688,Shelden,Lorent,Male,53,18-05-1977,Database Administrator III,Property,Mass Customer,N,No,13,47
2689,Tore,Doerr,Male,17,23-03-1978,Senior Developer,Missing,Mass Customer,N,No,10,46
2690,Sissie,Giordano,Female,17,06-11-1980,Registered Nurse,Health,Affluent Customer,N,Yes,12,43
2691,Stearn,Boutton,Male,41,03-11-1975,Librarian,Entertainment,Mass Customer,N,No,18,48
2692,Jacklyn,Bromehed,Female,57,19-12-1988,Research Associate,Health,High Net Worth,N,Yes,22,35
2693,Abram,Phillipson,Male,91,11-04-1968,Research Assistant III,Health,High Net Worth,N,Yes,16,56
2694,Teddi,De la Yglesias,Female,48,28-12-1985,Quality Engineer,Retail,Mass Customer,N,No,6,38
2695,Kippy,Heater,Female,88,16-08-1976,Statistician II,Manufacturing,Mass Customer,N,Yes,19,47
2698,Nedi,MacClay,Female,19,15-06-1974,Administrative Officer,Health,High Net Worth,N,No,20,49
2699,Michal,Woltering,Male,93,25-05-1978,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,16,45
2700,Ingaberg,Cornillot,Female,22,24-11-1994,GIS Technical Architect,Missing,Mass Customer,N,No,2,29
2701,Ileana,Timms,Female,13,28-07-1960,Dental Hygienist,Health,Affluent Customer,N,Yes,7,63
2702,Saraann,Gilliard,Female,34,30-11-1976,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11,47
2703,Peria,Amis,Female,37,12-04-1980,Missing,Manufacturing,Affluent Customer,N,Yes,18,44
2704,Orlando,Gniewosz,Male,6,08-02-1999,Account Representative IV,Retail,Affluent Customer,N,Yes,3,25
2705,Madalena,MacCaughey,Female,11,20-10-1996,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,3,27
